Bezirk;Bez-Name;Ortsteil;Ortst-Name;Geschl;Staatsangeh;Altersgr;Häufigkeit
1;Mitte;101;Mitte;1;A;00_05;375
1;Mitte;101;Mitte;1;A;05_10;335
1;Mitte;101;Mitte;1;A;10_15;249
1;Mitte;101;Mitte;1;A;15_20;291
1;Mitte;101;Mitte;1;A;20_25;933
1;Mitte;101;Mitte;1;A;25_30;2116
1;Mitte;101;Mitte;1;A;30_35;2336
1;Mitte;101;Mitte;1;A;35_40;1777
1;Mitte;101;Mitte;1;A;40_45;1302
1;Mitte;101;Mitte;1;A;45_50;964
1;Mitte;101;Mitte;1;A;50_55;704
1;Mitte;101;Mitte;1;A;55_60;438
1;Mitte;101;Mitte;1;A;60_65;270
1;Mitte;101;Mitte;1;A;65_70;187
1;Mitte;101;Mitte;1;A;70_75;118
1;Mitte;101;Mitte;1;A;75_80;66
1;Mitte;101;Mitte;1;A;80_85;33
1;Mitte;101;Mitte;1;A;85_90;15
1;Mitte;101;Mitte;1;A;90_95;6
1;Mitte;101;Mitte;1;D;00_05;2049
1;Mitte;101;Mitte;1;D;05_10;1586
1;Mitte;101;Mitte;1;D;10_15;1189
1;Mitte;101;Mitte;1;D;15_20;921
1;Mitte;101;Mitte;1;D;20_25;1130
1;Mitte;101;Mitte;1;D;25_30;2783
1;Mitte;101;Mitte;1;D;30_35;3412
1;Mitte;101;Mitte;1;D;35_40;3430
1;Mitte;101;Mitte;1;D;40_45;3050
1;Mitte;101;Mitte;1;D;45_50;3288
1;Mitte;101;Mitte;1;D;50_55;2985
1;Mitte;101;Mitte;1;D;55_60;2043
1;Mitte;101;Mitte;1;D;60_65;1613
1;Mitte;101;Mitte;1;D;65_70;1286
1;Mitte;101;Mitte;1;D;70_75;1213
1;Mitte;101;Mitte;1;D;75_80;1371
1;Mitte;101;Mitte;1;D;80_85;839
1;Mitte;101;Mitte;1;D;85_90;415
1;Mitte;101;Mitte;1;D;90_95;99
1;Mitte;101;Mitte;1;D;95 und älter;9
1;Mitte;101;Mitte;2;A;00_05;364
1;Mitte;101;Mitte;2;A;05_10;256
1;Mitte;101;Mitte;2;A;10_15;226
1;Mitte;101;Mitte;2;A;15_20;272
1;Mitte;101;Mitte;2;A;20_25;1129
1;Mitte;101;Mitte;2;A;25_30;2354
1;Mitte;101;Mitte;2;A;30_35;2259
1;Mitte;101;Mitte;2;A;35_40;1475
1;Mitte;101;Mitte;2;A;40_45;1096
1;Mitte;101;Mitte;2;A;45_50;806
1;Mitte;101;Mitte;2;A;50_55;479
1;Mitte;101;Mitte;2;A;55_60;333
1;Mitte;101;Mitte;2;A;60_65;244
1;Mitte;101;Mitte;2;A;65_70;180
1;Mitte;101;Mitte;2;A;70_75;93
1;Mitte;101;Mitte;2;A;75_80;71
1;Mitte;101;Mitte;2;A;80_85;34
1;Mitte;101;Mitte;2;A;85_90;16
1;Mitte;101;Mitte;2;A;90_95;6
1;Mitte;101;Mitte;2;D;00_05;1978
1;Mitte;101;Mitte;2;D;05_10;1570
1;Mitte;101;Mitte;2;D;10_15;1138
1;Mitte;101;Mitte;2;D;15_20;964
1;Mitte;101;Mitte;2;D;20_25;1373
1;Mitte;101;Mitte;2;D;25_30;2819
1;Mitte;101;Mitte;2;D;30_35;3301
1;Mitte;101;Mitte;2;D;35_40;2992
1;Mitte;101;Mitte;2;D;40_45;2392
1;Mitte;101;Mitte;2;D;45_50;2632
1;Mitte;101;Mitte;2;D;50_55;2416
1;Mitte;101;Mitte;2;D;55_60;1914
1;Mitte;101;Mitte;2;D;60_65;1661
1;Mitte;101;Mitte;2;D;65_70;1353
1;Mitte;101;Mitte;2;D;70_75;1657
1;Mitte;101;Mitte;2;D;75_80;1886
1;Mitte;101;Mitte;2;D;80_85;1214
1;Mitte;101;Mitte;2;D;85_90;648
1;Mitte;101;Mitte;2;D;90_95;258
1;Mitte;101;Mitte;2;D;95 und älter;59
1;Mitte;102;Moabit;1;A;00_05;319
1;Mitte;102;Moabit;1;A;05_10;329
1;Mitte;102;Moabit;1;A;10_15;278
1;Mitte;102;Moabit;1;A;15_20;483
1;Mitte;102;Moabit;1;A;20_25;1182
1;Mitte;102;Moabit;1;A;25_30;1860
1;Mitte;102;Moabit;1;A;30_35;1730
1;Mitte;102;Moabit;1;A;35_40;1337
1;Mitte;102;Moabit;1;A;40_45;1159
1;Mitte;102;Moabit;1;A;45_50;1029
1;Mitte;102;Moabit;1;A;50_55;873
1;Mitte;102;Moabit;1;A;55_60;655
1;Mitte;102;Moabit;1;A;60_65;401
1;Mitte;102;Moabit;1;A;65_70;362
1;Mitte;102;Moabit;1;A;70_75;264
1;Mitte;102;Moabit;1;A;75_80;238
1;Mitte;102;Moabit;1;A;80_85;99
1;Mitte;102;Moabit;1;A;85_90;20
1;Mitte;102;Moabit;1;A;90_95;13
1;Mitte;102;Moabit;1;D;00_05;1606
1;Mitte;102;Moabit;1;D;05_10;1234
1;Mitte;102;Moabit;1;D;10_15;1131
1;Mitte;102;Moabit;1;D;15_20;1149
1;Mitte;102;Moabit;1;D;20_25;1960
1;Mitte;102;Moabit;1;D;25_30;3239
1;Mitte;102;Moabit;1;D;30_35;2800
1;Mitte;102;Moabit;1;D;35_40;2171
1;Mitte;102;Moabit;1;D;40_45;1644
1;Mitte;102;Moabit;1;D;45_50;1908
1;Mitte;102;Moabit;1;D;50_55;2273
1;Mitte;102;Moabit;1;D;55_60;1753
1;Mitte;102;Moabit;1;D;60_65;1529
1;Mitte;102;Moabit;1;D;65_70;1202
1;Mitte;102;Moabit;1;D;70_75;896
1;Mitte;102;Moabit;1;D;75_80;735
1;Mitte;102;Moabit;1;D;80_85;378
1;Mitte;102;Moabit;1;D;85_90;142
1;Mitte;102;Moabit;1;D;90_95;44
1;Mitte;102;Moabit;1;D;95 und älter;3
1;Mitte;102;Moabit;2;A;00_05;326
1;Mitte;102;Moabit;2;A;05_10;324
1;Mitte;102;Moabit;2;A;10_15;255
1;Mitte;102;Moabit;2;A;15_20;398
1;Mitte;102;Moabit;2;A;20_25;1024
1;Mitte;102;Moabit;2;A;25_30;1511
1;Mitte;102;Moabit;2;A;30_35;1392
1;Mitte;102;Moabit;2;A;35_40;994
1;Mitte;102;Moabit;2;A;40_45;955
1;Mitte;102;Moabit;2;A;45_50;732
1;Mitte;102;Moabit;2;A;50_55;689
1;Mitte;102;Moabit;2;A;55_60;489
1;Mitte;102;Moabit;2;A;60_65;480
1;Mitte;102;Moabit;2;A;65_70;462
1;Mitte;102;Moabit;2;A;70_75;293
1;Mitte;102;Moabit;2;A;75_80;180
1;Mitte;102;Moabit;2;A;80_85;80
1;Mitte;102;Moabit;2;A;85_90;33
1;Mitte;102;Moabit;2;A;90_95;9
1;Mitte;102;Moabit;2;A;95 und älter;6
1;Mitte;102;Moabit;2;D;00_05;1498
1;Mitte;102;Moabit;2;D;05_10;1225
1;Mitte;102;Moabit;2;D;10_15;1117
1;Mitte;102;Moabit;2;D;15_20;1095
1;Mitte;102;Moabit;2;D;20_25;2164
1;Mitte;102;Moabit;2;D;25_30;3286
1;Mitte;102;Moabit;2;D;30_35;2469
1;Mitte;102;Moabit;2;D;35_40;1782
1;Mitte;102;Moabit;2;D;40_45;1312
1;Mitte;102;Moabit;2;D;45_50;1591
1;Mitte;102;Moabit;2;D;50_55;1770
1;Mitte;102;Moabit;2;D;55_60;1617
1;Mitte;102;Moabit;2;D;60_65;1372
1;Mitte;102;Moabit;2;D;65_70;1096
1;Mitte;102;Moabit;2;D;70_75;849
1;Mitte;102;Moabit;2;D;75_80;917
1;Mitte;102;Moabit;2;D;80_85;548
1;Mitte;102;Moabit;2;D;85_90;365
1;Mitte;102;Moabit;2;D;90_95;161
1;Mitte;102;Moabit;2;D;95 und älter;50
1;Mitte;103;Hansaviertel;1;A;00_05;15
1;Mitte;103;Hansaviertel;1;A;05_10;13
1;Mitte;103;Hansaviertel;1;A;10_15;6
1;Mitte;103;Hansaviertel;1;A;15_20;22
1;Mitte;103;Hansaviertel;1;A;20_25;199
1;Mitte;103;Hansaviertel;1;A;25_30;173
1;Mitte;103;Hansaviertel;1;A;30_35;145
1;Mitte;103;Hansaviertel;1;A;35_40;77
1;Mitte;103;Hansaviertel;1;A;40_45;75
1;Mitte;103;Hansaviertel;1;A;45_50;56
1;Mitte;103;Hansaviertel;1;A;50_55;49
1;Mitte;103;Hansaviertel;1;A;55_60;25
1;Mitte;103;Hansaviertel;1;A;60_65;20
1;Mitte;103;Hansaviertel;1;A;65_70;16
1;Mitte;103;Hansaviertel;1;A;70_75;9
1;Mitte;103;Hansaviertel;1;A;75_80;12
1;Mitte;103;Hansaviertel;1;A;80_85;12
1;Mitte;103;Hansaviertel;1;D;00_05;81
1;Mitte;103;Hansaviertel;1;D;05_10;68
1;Mitte;103;Hansaviertel;1;D;10_15;77
1;Mitte;103;Hansaviertel;1;D;15_20;66
1;Mitte;103;Hansaviertel;1;D;20_25;105
1;Mitte;103;Hansaviertel;1;D;25_30;134
1;Mitte;103;Hansaviertel;1;D;30_35;125
1;Mitte;103;Hansaviertel;1;D;35_40;105
1;Mitte;103;Hansaviertel;1;D;40_45;97
1;Mitte;103;Hansaviertel;1;D;45_50;170
1;Mitte;103;Hansaviertel;1;D;50_55;203
1;Mitte;103;Hansaviertel;1;D;55_60;142
1;Mitte;103;Hansaviertel;1;D;60_65;129
1;Mitte;103;Hansaviertel;1;D;65_70;152
1;Mitte;103;Hansaviertel;1;D;70_75;152
1;Mitte;103;Hansaviertel;1;D;75_80;119
1;Mitte;103;Hansaviertel;1;D;80_85;57
1;Mitte;103;Hansaviertel;1;D;85_90;34
1;Mitte;103;Hansaviertel;1;D;90_95;3
1;Mitte;103;Hansaviertel;1;D;95 und älter;4
1;Mitte;103;Hansaviertel;2;A;00_05;10
1;Mitte;103;Hansaviertel;2;A;05_10;6
1;Mitte;103;Hansaviertel;2;A;10_15;6
1;Mitte;103;Hansaviertel;2;A;15_20;18
1;Mitte;103;Hansaviertel;2;A;20_25;192
1;Mitte;103;Hansaviertel;2;A;25_30;185
1;Mitte;103;Hansaviertel;2;A;30_35;95
1;Mitte;103;Hansaviertel;2;A;35_40;63
1;Mitte;103;Hansaviertel;2;A;40_45;37
1;Mitte;103;Hansaviertel;2;A;45_50;43
1;Mitte;103;Hansaviertel;2;A;50_55;53
1;Mitte;103;Hansaviertel;2;A;55_60;22
1;Mitte;103;Hansaviertel;2;A;60_65;27
1;Mitte;103;Hansaviertel;2;A;65_70;19
1;Mitte;103;Hansaviertel;2;A;70_75;15
1;Mitte;103;Hansaviertel;2;A;75_80;3
1;Mitte;103;Hansaviertel;2;A;80_85;15
1;Mitte;103;Hansaviertel;2;D;00_05;71
1;Mitte;103;Hansaviertel;2;D;05_10;55
1;Mitte;103;Hansaviertel;2;D;10_15;60
1;Mitte;103;Hansaviertel;2;D;15_20;70
1;Mitte;103;Hansaviertel;2;D;20_25;73
1;Mitte;103;Hansaviertel;2;D;25_30;110
1;Mitte;103;Hansaviertel;2;D;30_35;101
1;Mitte;103;Hansaviertel;2;D;35_40;88
1;Mitte;103;Hansaviertel;2;D;40_45;119
1;Mitte;103;Hansaviertel;2;D;45_50;136
1;Mitte;103;Hansaviertel;2;D;50_55;139
1;Mitte;103;Hansaviertel;2;D;55_60;121
1;Mitte;103;Hansaviertel;2;D;60_65;146
1;Mitte;103;Hansaviertel;2;D;65_70;154
1;Mitte;103;Hansaviertel;2;D;70_75;154
1;Mitte;103;Hansaviertel;2;D;75_80;136
1;Mitte;103;Hansaviertel;2;D;80_85;106
1;Mitte;103;Hansaviertel;2;D;85_90;68
1;Mitte;103;Hansaviertel;2;D;90_95;37
1;Mitte;103;Hansaviertel;2;D;95 und älter;10
1;Mitte;104;Tiergarten;1;A;00_05;94
1;Mitte;104;Tiergarten;1;A;05_10;66
1;Mitte;104;Tiergarten;1;A;10_15;81
1;Mitte;104;Tiergarten;1;A;15_20;154
1;Mitte;104;Tiergarten;1;A;20_25;406
1;Mitte;104;Tiergarten;1;A;25_30;453
1;Mitte;104;Tiergarten;1;A;30_35;383
1;Mitte;104;Tiergarten;1;A;35_40;338
1;Mitte;104;Tiergarten;1;A;40_45;253
1;Mitte;104;Tiergarten;1;A;45_50;202
1;Mitte;104;Tiergarten;1;A;50_55;172
1;Mitte;104;Tiergarten;1;A;55_60;174
1;Mitte;104;Tiergarten;1;A;60_65;75
1;Mitte;104;Tiergarten;1;A;65_70;86
1;Mitte;104;Tiergarten;1;A;70_75;43
1;Mitte;104;Tiergarten;1;A;75_80;29
1;Mitte;104;Tiergarten;1;A;80_85;32
1;Mitte;104;Tiergarten;1;A;85_90;12
1;Mitte;104;Tiergarten;1;A;90_95;3
1;Mitte;104;Tiergarten;1;D;00_05;261
1;Mitte;104;Tiergarten;1;D;05_10;213
1;Mitte;104;Tiergarten;1;D;10_15;177
1;Mitte;104;Tiergarten;1;D;15_20;201
1;Mitte;104;Tiergarten;1;D;20_25;267
1;Mitte;104;Tiergarten;1;D;25_30;376
1;Mitte;104;Tiergarten;1;D;30_35;380
1;Mitte;104;Tiergarten;1;D;35_40;330
1;Mitte;104;Tiergarten;1;D;40_45;313
1;Mitte;104;Tiergarten;1;D;45_50;362
1;Mitte;104;Tiergarten;1;D;50_55;437
1;Mitte;104;Tiergarten;1;D;55_60;385
1;Mitte;104;Tiergarten;1;D;60_65;308
1;Mitte;104;Tiergarten;1;D;65_70;246
1;Mitte;104;Tiergarten;1;D;70_75;250
1;Mitte;104;Tiergarten;1;D;75_80;163
1;Mitte;104;Tiergarten;1;D;80_85;85
1;Mitte;104;Tiergarten;1;D;85_90;37
1;Mitte;104;Tiergarten;1;D;90_95;12
1;Mitte;104;Tiergarten;1;D;95 und älter;3
1;Mitte;104;Tiergarten;2;A;00_05;73
1;Mitte;104;Tiergarten;2;A;05_10;74
1;Mitte;104;Tiergarten;2;A;10_15;70
1;Mitte;104;Tiergarten;2;A;15_20;67
1;Mitte;104;Tiergarten;2;A;20_25;336
1;Mitte;104;Tiergarten;2;A;25_30;395
1;Mitte;104;Tiergarten;2;A;30_35;308
1;Mitte;104;Tiergarten;2;A;35_40;248
1;Mitte;104;Tiergarten;2;A;40_45;180
1;Mitte;104;Tiergarten;2;A;45_50;165
1;Mitte;104;Tiergarten;2;A;50_55;134
1;Mitte;104;Tiergarten;2;A;55_60;125
1;Mitte;104;Tiergarten;2;A;60_65;86
1;Mitte;104;Tiergarten;2;A;65_70;81
1;Mitte;104;Tiergarten;2;A;70_75;37
1;Mitte;104;Tiergarten;2;A;75_80;29
1;Mitte;104;Tiergarten;2;A;80_85;22
1;Mitte;104;Tiergarten;2;A;85_90;22
1;Mitte;104;Tiergarten;2;A;90_95;12
1;Mitte;104;Tiergarten;2;D;00_05;216
1;Mitte;104;Tiergarten;2;D;05_10;216
1;Mitte;104;Tiergarten;2;D;10_15;202
1;Mitte;104;Tiergarten;2;D;15_20;165
1;Mitte;104;Tiergarten;2;D;20_25;221
1;Mitte;104;Tiergarten;2;D;25_30;335
1;Mitte;104;Tiergarten;2;D;30_35;305
1;Mitte;104;Tiergarten;2;D;35_40;267
1;Mitte;104;Tiergarten;2;D;40_45;201
1;Mitte;104;Tiergarten;2;D;45_50;261
1;Mitte;104;Tiergarten;2;D;50_55;296
1;Mitte;104;Tiergarten;2;D;55_60;293
1;Mitte;104;Tiergarten;2;D;60_65;295
1;Mitte;104;Tiergarten;2;D;65_70;278
1;Mitte;104;Tiergarten;2;D;70_75;176
1;Mitte;104;Tiergarten;2;D;75_80;208
1;Mitte;104;Tiergarten;2;D;80_85;96
1;Mitte;104;Tiergarten;2;D;85_90;72
1;Mitte;104;Tiergarten;2;D;90_95;41
1;Mitte;104;Tiergarten;2;D;95 und älter;21
1;Mitte;105;Wedding;1;A;00_05;462
1;Mitte;105;Wedding;1;A;05_10;396
1;Mitte;105;Wedding;1;A;10_15;351
1;Mitte;105;Wedding;1;A;15_20;614
1;Mitte;105;Wedding;1;A;20_25;1361
1;Mitte;105;Wedding;1;A;25_30;2240
1;Mitte;105;Wedding;1;A;30_35;2053
1;Mitte;105;Wedding;1;A;35_40;1679
1;Mitte;105;Wedding;1;A;40_45;1439
1;Mitte;105;Wedding;1;A;45_50;1287
1;Mitte;105;Wedding;1;A;50_55;1197
1;Mitte;105;Wedding;1;A;55_60;747
1;Mitte;105;Wedding;1;A;60_65;483
1;Mitte;105;Wedding;1;A;65_70;373
1;Mitte;105;Wedding;1;A;70_75;314
1;Mitte;105;Wedding;1;A;75_80;223
1;Mitte;105;Wedding;1;A;80_85;95
1;Mitte;105;Wedding;1;A;85_90;24
1;Mitte;105;Wedding;1;A;90_95;6
1;Mitte;105;Wedding;1;D;00_05;1587
1;Mitte;105;Wedding;1;D;05_10;1351
1;Mitte;105;Wedding;1;D;10_15;1200
1;Mitte;105;Wedding;1;D;15_20;1235
1;Mitte;105;Wedding;1;D;20_25;2146
1;Mitte;105;Wedding;1;D;25_30;3641
1;Mitte;105;Wedding;1;D;30_35;2886
1;Mitte;105;Wedding;1;D;35_40;2039
1;Mitte;105;Wedding;1;D;40_45;1485
1;Mitte;105;Wedding;1;D;45_50;1801
1;Mitte;105;Wedding;1;D;50_55;2141
1;Mitte;105;Wedding;1;D;55_60;1843
1;Mitte;105;Wedding;1;D;60_65;1494
1;Mitte;105;Wedding;1;D;65_70;1153
1;Mitte;105;Wedding;1;D;70_75;988
1;Mitte;105;Wedding;1;D;75_80;955
1;Mitte;105;Wedding;1;D;80_85;485
1;Mitte;105;Wedding;1;D;85_90;221
1;Mitte;105;Wedding;1;D;90_95;78
1;Mitte;105;Wedding;1;D;95 und älter;9
1;Mitte;105;Wedding;2;A;00_05;435
1;Mitte;105;Wedding;2;A;05_10;373
1;Mitte;105;Wedding;2;A;10_15;325
1;Mitte;105;Wedding;2;A;15_20;501
1;Mitte;105;Wedding;2;A;20_25;1345
1;Mitte;105;Wedding;2;A;25_30;1939
1;Mitte;105;Wedding;2;A;30_35;1578
1;Mitte;105;Wedding;2;A;35_40;1296
1;Mitte;105;Wedding;2;A;40_45;1107
1;Mitte;105;Wedding;2;A;45_50;952
1;Mitte;105;Wedding;2;A;50_55;796
1;Mitte;105;Wedding;2;A;55_60;617
1;Mitte;105;Wedding;2;A;60_65;502
1;Mitte;105;Wedding;2;A;65_70;503
1;Mitte;105;Wedding;2;A;70_75;341
1;Mitte;105;Wedding;2;A;75_80;203
1;Mitte;105;Wedding;2;A;80_85;65
1;Mitte;105;Wedding;2;A;85_90;19
1;Mitte;105;Wedding;2;A;90_95;3
1;Mitte;105;Wedding;2;A;95 und älter;6
1;Mitte;105;Wedding;2;D;00_05;1548
1;Mitte;105;Wedding;2;D;05_10;1227
1;Mitte;105;Wedding;2;D;10_15;1242
1;Mitte;105;Wedding;2;D;15_20;1139
1;Mitte;105;Wedding;2;D;20_25;2467
1;Mitte;105;Wedding;2;D;25_30;3660
1;Mitte;105;Wedding;2;D;30_35;2539
1;Mitte;105;Wedding;2;D;35_40;1676
1;Mitte;105;Wedding;2;D;40_45;1155
1;Mitte;105;Wedding;2;D;45_50;1458
1;Mitte;105;Wedding;2;D;50_55;1895
1;Mitte;105;Wedding;2;D;55_60;1544
1;Mitte;105;Wedding;2;D;60_65;1257
1;Mitte;105;Wedding;2;D;65_70;1080
1;Mitte;105;Wedding;2;D;70_75;1052
1;Mitte;105;Wedding;2;D;75_80;1229
1;Mitte;105;Wedding;2;D;80_85;853
1;Mitte;105;Wedding;2;D;85_90;532
1;Mitte;105;Wedding;2;D;90_95;269
1;Mitte;105;Wedding;2;D;95 und älter;80
1;Mitte;106;Gesundbrunnen;1;A;00_05;650
1;Mitte;106;Gesundbrunnen;1;A;05_10;615
1;Mitte;106;Gesundbrunnen;1;A;10_15;512
1;Mitte;106;Gesundbrunnen;1;A;15_20;885
1;Mitte;106;Gesundbrunnen;1;A;20_25;1620
1;Mitte;106;Gesundbrunnen;1;A;25_30;2492
1;Mitte;106;Gesundbrunnen;1;A;30_35;2354
1;Mitte;106;Gesundbrunnen;1;A;35_40;2048
1;Mitte;106;Gesundbrunnen;1;A;40_45;1880
1;Mitte;106;Gesundbrunnen;1;A;45_50;1599
1;Mitte;106;Gesundbrunnen;1;A;50_55;1398
1;Mitte;106;Gesundbrunnen;1;A;55_60;773
1;Mitte;106;Gesundbrunnen;1;A;60_65;537
1;Mitte;106;Gesundbrunnen;1;A;65_70;383
1;Mitte;106;Gesundbrunnen;1;A;70_75;405
1;Mitte;106;Gesundbrunnen;1;A;75_80;355
1;Mitte;106;Gesundbrunnen;1;A;80_85;155
1;Mitte;106;Gesundbrunnen;1;A;85_90;35
1;Mitte;106;Gesundbrunnen;1;A;90_95;3
1;Mitte;106;Gesundbrunnen;1;D;00_05;2319
1;Mitte;106;Gesundbrunnen;1;D;05_10;2026
1;Mitte;106;Gesundbrunnen;1;D;10_15;1764
1;Mitte;106;Gesundbrunnen;1;D;15_20;1639
1;Mitte;106;Gesundbrunnen;1;D;20_25;2263
1;Mitte;106;Gesundbrunnen;1;D;25_30;3202
1;Mitte;106;Gesundbrunnen;1;D;30_35;2637
1;Mitte;106;Gesundbrunnen;1;D;35_40;2030
1;Mitte;106;Gesundbrunnen;1;D;40_45;1559
1;Mitte;106;Gesundbrunnen;1;D;45_50;1718
1;Mitte;106;Gesundbrunnen;1;D;50_55;1935
1;Mitte;106;Gesundbrunnen;1;D;55_60;1633
1;Mitte;106;Gesundbrunnen;1;D;60_65;1305
1;Mitte;106;Gesundbrunnen;1;D;65_70;1110
1;Mitte;106;Gesundbrunnen;1;D;70_75;973
1;Mitte;106;Gesundbrunnen;1;D;75_80;836
1;Mitte;106;Gesundbrunnen;1;D;80_85;474
1;Mitte;106;Gesundbrunnen;1;D;85_90;210
1;Mitte;106;Gesundbrunnen;1;D;90_95;65
1;Mitte;106;Gesundbrunnen;1;D;95 und älter;7
1;Mitte;106;Gesundbrunnen;2;A;00_05;570
1;Mitte;106;Gesundbrunnen;2;A;05_10;607
1;Mitte;106;Gesundbrunnen;2;A;10_15;498
1;Mitte;106;Gesundbrunnen;2;A;15_20;726
1;Mitte;106;Gesundbrunnen;2;A;20_25;1428
1;Mitte;106;Gesundbrunnen;2;A;25_30;2065
1;Mitte;106;Gesundbrunnen;2;A;30_35;1840
1;Mitte;106;Gesundbrunnen;2;A;35_40;1668
1;Mitte;106;Gesundbrunnen;2;A;40_45;1486
1;Mitte;106;Gesundbrunnen;2;A;45_50;1249
1;Mitte;106;Gesundbrunnen;2;A;50_55;1022
1;Mitte;106;Gesundbrunnen;2;A;55_60;677
1;Mitte;106;Gesundbrunnen;2;A;60_65;546
1;Mitte;106;Gesundbrunnen;2;A;65_70;562
1;Mitte;106;Gesundbrunnen;2;A;70_75;453
1;Mitte;106;Gesundbrunnen;2;A;75_80;275
1;Mitte;106;Gesundbrunnen;2;A;80_85;137
1;Mitte;106;Gesundbrunnen;2;A;85_90;47
1;Mitte;106;Gesundbrunnen;2;A;90_95;9
1;Mitte;106;Gesundbrunnen;2;D;00_05;2016
1;Mitte;106;Gesundbrunnen;2;D;05_10;1823
1;Mitte;106;Gesundbrunnen;2;D;10_15;1695
1;Mitte;106;Gesundbrunnen;2;D;15_20;1535
1;Mitte;106;Gesundbrunnen;2;D;20_25;2388
1;Mitte;106;Gesundbrunnen;2;D;25_30;3212
1;Mitte;106;Gesundbrunnen;2;D;30_35;2503
1;Mitte;106;Gesundbrunnen;2;D;35_40;1801
1;Mitte;106;Gesundbrunnen;2;D;40_45;1287
1;Mitte;106;Gesundbrunnen;2;D;45_50;1361
1;Mitte;106;Gesundbrunnen;2;D;50_55;1548
1;Mitte;106;Gesundbrunnen;2;D;55_60;1341
1;Mitte;106;Gesundbrunnen;2;D;60_65;1173
1;Mitte;106;Gesundbrunnen;2;D;65_70;990
1;Mitte;106;Gesundbrunnen;2;D;70_75;874
1;Mitte;106;Gesundbrunnen;2;D;75_80;1112
1;Mitte;106;Gesundbrunnen;2;D;80_85;779
1;Mitte;106;Gesundbrunnen;2;D;85_90;505
1;Mitte;106;Gesundbrunnen;2;D;90_95;240
1;Mitte;106;Gesundbrunnen;2;D;95 und älter;91
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;00_05;321
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;05_10;236
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;10_15;158
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;15_20;268
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;20_25;1249
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;25_30;2701
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;30_35;2681
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;35_40;1739
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;40_45;1107
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;45_50;708
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;50_55;543
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;55_60;348
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;60_65;230
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;65_70;89
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;70_75;64
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;75_80;28
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;80_85;20
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;00_05;3334
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;05_10;2257
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;10_15;1625
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;15_20;1221
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;20_25;1892
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;25_30;6194
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;30_35;7895
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;35_40;7109
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;40_45;4779
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;45_50;4193
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;50_55;3393
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;55_60;2298
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;60_65;1681
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;65_70;1101
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;70_75;1170
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;75_80;1273
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;80_85;734
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;85_90;425
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;90_95;95
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;95 und älter;19
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;00_05;317
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;05_10;210
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;10_15;179
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;15_20;232
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;20_25;1225
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;25_30;2765
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;30_35;2386
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;35_40;1417
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;40_45;801
